search_string,room_name,day,start,end,subject,AV
Law,PAR-Law-224,Thursday,13:00,14:00,LAWS10006,False
Law,PAR-Law-221,Wednesday,10:00,11:00,LAWS20008,True
Law,PAR-Law-223,Wednesday,11:00,12:00,LAWS20008,True
Law,PAR-Law-221,Wednesday,11:00,12:00,LAWS20008,True
Law,PAR-Law-221,Wednesday,12:00,13:00,LAWS20008,True
Law,PAR-Law-221,Wednesday,14:15,15:15,LAWS20008,True
Law,PAR-Law-221,Thursday,10:00,11:00,LAWS20008,True
Law,PAR-Law-221,Thursday,11:00,12:00,LAWS20008,False
Law,PAR-Law-221,Thursday,12:00,13:00,LAWS20008,False
Law,PAR-Law-224,Wednesday,16:15,18:15,LAWS20009,True
Law,PAR-Law-223,Wednesday,16:15,18:15,LAWS20009,False
Law,PAR-Law-224,Thursday,09:00,11:00,LAWS20009,False
Law,PAR-Law-223,Thursday,09:00,11:00,LAWS20009,True
Law,PAR-Law-223,Thursday,11:00,13:00,LAWS20009,False
Law,PAR-Law-202,Thursday,11:00,13:00,LAWS20009,True
Law,PAR-Law-G27,Thursday,10:00,11:00,LAWS20011,False
Law,PAR-Law-G27,Thursday,11:00,12:00,LAWS20011,True
Law,PAR-Law-108,Wednesday,11:00,13:00,LAWS50036,False
Law,PAR-Law-317,Monday,10:00,13:00,LAWS50037,True
Law,PAR-Law-108,Tuesday,10:00,13:00,LAWS50037,False
Law,PAR-Law-GM17,Tuesday,14:15,17:15,LAWS50037,False
Law,PAR-Law-109,Wednesday,10:00,13:00,LAWS50037,True
Law,PAR-Law-108,Thursday,09:30,12:30,LAWS50037,False
Law,PAR-Law-106,Thursday,14:15,17:15,LAWS50037,True
Law,PAR-Law-317,Wednesday,14:15,17:15,LAWS50038,False
Law,PAR-Law-106,Thursday,10:00,13:00,LAWS50038,True
Law,PAR-Law-317,Thursday,14:15,17:15,LAWS50038,False
Law,PAR-Law-102,Friday,14:15,17:15,LAWS50038,False
Law,PAR-Law-109,Friday,11:00,13:00,LAWS50041,True
Law,PAR-Law-538 (Moot Crt),Thursday,09:00,12:00,LAWS50055,True
Law,PAR-Law-109,Monday,10:00,13:00,LAWS50064,False
Law,PAR-Law-108,Friday,10:00,13:00,LAWS50067,False
Law,PAR-Law-GM16,Friday,14:15,18:15,LAWS50084,True
Law,PAR-Law-106,Wednesday,10:00,13:00,LAWS50119,False
Law,PAR-Law-104,Wednesday,14:15,17:15,LAWS50127,False
Law,PAR-Law-109,Monday,16:15,19:15,LAWS50130,False
Law,PAR-Law-G08,Monday,13:00,16:00,LAWS70469,True
Law,PAR-Law-317,Friday,09:00,12:00,LAWS90039,False
Law,PAR-Law-202,Wednesday,14:15,17:15,LAWS90077,False
Law,PAR-Law-104,Tuesday,09:00,12:00,LAWS90078,True
Law,PAR-Law-108,Thursday,14:15,17:15,LAWS90161,True
Law,PAR-Law-106,Tuesday,14:15,17:15,LAWS90162,True
Law,PAR-Law-108,Tuesday,14:15,17:15,LAWS90163,True
Alan Gilbert,PAR-Alan Gilbert-G20,Wednesday,11:00,12:00,LING10002,True
Arts West North Wing,PAR-Arts West North Wing-253,Wednesday,12:00,13:00,LING10002,False
Arts West North Wing,PAR-Arts West North Wing-455,Wednesday,13:00,14:00,LING10002,True
Arts West North Wing,PAR-Arts West North Wing-253,Wednesday,13:00,14:00,LING10002,True
Arts West North Wing,PAR-Arts West North Wing-253,Wednesday,15:15,16:15,LING10002,False
Arts West North Wing,PAR-Arts West North Wing-355,Wednesday,15:45,16:45,LING10002,False
Arts West North Wing,PAR-Arts West North Wing-556 (Lectorial Room II),Thursday,09:00,10:00,LING10002,True
Arts West North Wing,PAR-Arts West North Wing-553 (Discursive Space),Thursday,11:00,12:00,LING10002,True
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-G09,Monday,14:15,15:15,LING20005,True
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-G09,Tuesday,10:00,11:00,LING20005,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-G09,Tuesday,11:00,12:00,LING20005,True
John Medley,PAR-John Medley-WG01 (iMAC Lab),Wednesday,09:00,10:00,LING20005,True
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-G07,Wednesday,10:00,11:00,LING20005,False
John Medley,PAR-John Medley-WG01 (iMAC Lab),Wednesday,16:15,17:15,LING20005,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-G07,Wednesday,17:15,18:15,LING20005,False
Redmond Barry,PAR-Redmond Barry-719,Thursday,14:15,15:15,LING20009,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-119,Thursday,15:15,16:15,LING20009,False
Arts West North Wing,PAR-Arts West North Wing-263,Thursday,11:00,12:00,LING30003,False
Arts West North Wing,PAR-Arts West North Wing-263,Thursday,12:00,13:00,LING30003,True
Arts West North Wing,PAR-Arts West North Wing-461,Thursday,14:15,15:15,LING30003,False
Old Arts,PAR-Old Arts-254,Thursday,16:15,17:15,LING30003,False
Arts West North Wing,PAR-Arts West North Wing-361,Friday,11:00,12:00,LING30003,True
John Medley,PAR-John Medley-EG61,Wednesday,16:15,17:15,LING30007,True
John Medley,PAR-John Medley-EG63,Thursday,08:00,09:00,LING30007,False
John Medley,PAR-John Medley-WG05,Thursday,12:00,13:00,LING30007,True
John Medley,PAR-John Medley-EG62,Thursday,13:00,14:00,LING30007,True
Alice Hoy,PAR-Alice Hoy-242,Thursday,15:15,16:15,LING30007,False
John Medley,PAR-John Medley-EG61,Monday,13:15,14:15,LING30013,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-G03,Thursday,10:00,11:00,LING30013,False
Arts West North Wing,PAR-Arts West North Wing-561,Monday,11:00,13:00,LING40002,True
Babel,PAR-Babel-104 (The Green Room),Wednesday,09:30,12:00,LING40008,True
John Medley,PAR-John Medley-EG61,Monday,17:15,19:15,LING90005,True
John Medley,PAR-John Medley-EG61,Tuesday,10:00,12:00,LING90005,True
John Medley,PAR-John Medley-EG61,Tuesday,12:00,14:00,LING90005,True
John Medley,PAR-John Medley-EG61,Tuesday,16:15,18:15,LING90005,True
John Medley,PAR-John Medley-EG61,Thursday,17:15,19:15,LING90005,False
780 Elizabeth St,PAR-780 Elizabeth St-110,Wednesday,17:15,19:15,LING90009,True
John Medley,PAR-John Medley-WG01 (iMAC Lab),Tuesday,14:15,15:15,LING90015,False
John Medley,PAR-John Medley-WG01 (iMAC Lab),Wednesday,12:00,13:00,LING90015,True
John Medley,PAR-John Medley-WG01 (iMAC Lab),Thursday,12:00,13:00,LING90015,False
Arts West North Wing,PAR-Arts West North Wing-456,Monday,08:30,10:30,LING90018,False
Arts West North Wing,PAR-Arts West North Wing-256,Tuesday,17:15,19:15,LING90018,True
Old Arts,PAR-Old Arts-103 (Theatre A),Wednesday,13:00,15:00,LING90020,False
Old Arts,PAR-Old Arts-116 (CLS4),Monday,10:00,12:00,LING90021,False
Alan Gilbert,PAR-Alan Gilbert-102,Wednesday,14:15,16:15,LING90021,True
Arts West North Wing,PAR-Arts West North Wing-453,Thursday,14:15,16:15,LING90021,False
Peter Hall,PAR-Peter Hall-215,Tuesday,15:15,16:15,MAST10014,False
Peter Hall,PAR-Peter Hall-G70 (Wilson Laboratory),Monday,09:00,10:00,MAST20031,True
Peter Hall,PAR-Peter Hall-212 (Nanson Laboratory),Monday,14:15,15:15,MAST20031,True
Peter Hall,PAR-Peter Hall-G70 (Wilson Laboratory),Wednesday,09:00,10:00,MAST20031,False
Peter Hall,PAR-Peter Hall-212 (Nanson Laboratory),Thursday,09:00,10:00,MAST20031,True
Peter Hall,PAR-Peter Hall-G70 (Wilson Laboratory),Friday,09:00,10:00,MAST20031,False
Peter Hall,PAR-Peter Hall-G70 (Wilson Laboratory),Friday,10:00,11:00,MAST20031,False
Peter Hall,PAR-Peter Hall-213,Monday,12:00,13:00,MAST30005,True
Peter Hall,PAR-Peter Hall-213,Wednesday,12:00,13:00,MAST30005,True
Peter Hall,PAR-Peter Hall-213,Monday,13:00,14:00,MAST30011,True
Peter Hall,PAR-Peter Hall-213,Monday,14:15,15:15,MAST30011,True
Peter Hall,PAR-Peter Hall-213,Wednesday,13:00,14:00,MAST30011,False
Peter Hall,PAR-Peter Hall-213,Thursday,13:00,14:00,MAST30011,False
Peter Hall,PAR-Peter Hall-213,Friday,12:00,13:00,MAST30011,False
Peter Hall,PAR-Peter Hall-213,Wednesday,09:00,10:00,MAST30013,True
Peter Hall,PAR-Peter Hall-213,Friday,09:00,10:00,MAST30013,True
Peter Hall,PAR-Peter Hall-213,Monday,15:15,16:15,MAST30020,True
Alice Hoy,PAR-Alice Hoy-108,Wednesday,13:00,14:00,MAST30020,False
Peter Hall,PAR-Peter Hall-213,Wednesday,15:15,16:15,MAST30020,True
Peter Hall,PAR-Peter Hall-213,Thursday,11:00,12:00,MAST30020,False
Peter Hall,PAR-Peter Hall-G69 (Thompson Lab),Tuesday,14:15,15:15,MAST30025,True
Peter Hall,PAR-Peter Hall-G69 (Thompson Lab),Tuesday,15:15,16:15,MAST30025,True
Peter Hall,PAR-Peter Hall-G69 (Thompson Lab),Wednesday,14:15,15:15,MAST30025,True
Peter Hall,PAR-Peter Hall-G69 (Thompson Lab),Thursday,10:00,11:00,MAST30025,True
Peter Hall,PAR-Peter Hall-G69 (Thompson Lab),Friday,10:00,11:00,MAST30025,True
Peter Hall,PAR-Peter Hall-213,Monday,11:00,12:00,MAST30030,True
Peter Hall,PAR-Peter Hall-213,Thursday,09:00,10:00,MAST30030,False
Peter Hall,PAR-Peter Hall-213,Friday,11:00,12:00,MAST30030,False
Peter Hall,PAR-Peter Hall-G69 (Thompson Lab),Tuesday,13:00,14:00,MAST90014,False
Peter Hall,PAR-Peter Hall-G69 (Thompson Lab),Friday,16:15,17:15,MAST90014,True
Peter Hall,PAR-Peter Hall-G69 (Thompson Lab),Monday,15:15,17:15,MAST90044,False
Peter Hall,PAR-Peter Hall-G69 (Thompson Lab),Tuesday,09:00,11:00,MAST90044,False
Peter Hall,PAR-Peter Hall-G69 (Thompson Lab),Tuesday,11:00,13:00,MAST90044,False
Peter Hall,PAR-Peter Hall-G70 (Wilson Laboratory),Tuesday,12:00,14:00,MAST90044,False
Peter Hall,PAR-Peter Hall-G69 (Thompson Lab),Wednesday,09:00,11:00,MAST90044,True
Peter Hall,PAR-Peter Hall-G69 (Thompson Lab),Thursday,15:15,17:15,MAST90044,True
Peter Hall,PAR-Peter Hall-G69 (Thompson Lab),Monday,10:00,11:00,MAST90072,True
Peter Hall,PAR-Peter Hall-G69 (Thompson Lab),Wednesday,11:00,12:00,MAST90072,False
Peter Hall,PAR-Peter Hall-G69 (Thompson Lab),Friday,13:00,14:00,MAST90072,True
Peter Hall,PAR-Peter Hall-G69 (Thompson Lab),Friday,14:15,15:15,MAST90072,False
Peter Hall,PAR-Peter Hall-G69 (Thompson Lab),Wednesday,12:00,13:00,MAST90105,True
Peter Hall,PAR-Peter Hall-G69 (Thompson Lab),Wednesday,13:00,14:00,MAST90105,True
Peter Hall,PAR-Peter Hall-G69 (Thompson Lab),Wednesday,17:15,18:15,MAST90105,False
Peter Hall,PAR-Peter Hall-G69 (Thompson Lab),Thursday,09:00,10:00,MAST90105,False
Peter Hall,PAR-Peter Hall-G70 (Wilson Laboratory),Thursday,14:15,15:15,MAST90105,True
Peter Hall,PAR-Peter Hall-G70 (Wilson Laboratory),Thursday,15:15,16:15,MAST90105,True
Peter Hall,PAR-Peter Hall-213,Friday,13:00,14:00,MAST90105,True
Peter Hall,PAR-Peter Hall-213,Friday,14:15,15:15,MAST90105,True
Alice Hoy,PAR-Alice Hoy-108,Friday,14:15,15:15,MAST90105,True
Alice Hoy,PAR-Alice Hoy-108,Friday,15:15,16:15,MAST90105,False
Alice Hoy,PAR-Alice Hoy-108,Friday,16:15,17:15,MAST90105,True
Peter Hall,PAR-Peter Hall-213,Friday,17:15,18:15,MAST90105,True
207,PAR-207-221 Bouverie St-B131 (Collaborative Learning Space),Tuesday,15:15,16:15,MCEN90014,True
207,PAR-207-221 Bouverie St-B131 (Collaborative Learning Space),Tuesday,16:15,17:15,MCEN90014,True
Alan Gilbert,PAR-Alan Gilbert-123,Tuesday,17:15,18:15,MCEN90014,False
207,PAR-207-221 Bouverie St-B131 (Collaborative Learning Space),Thursday,09:00,10:00,MCEN90014,False
Alan Gilbert,PAR-Alan Gilbert-G03,Thursday,10:00,11:00,MCEN90014,False
207,PAR-207-221 Bouverie St-B131 (Collaborative Learning Space),Thursday,11:00,12:00,MCEN90014,True
Engineering C,PAR-Engineering C-428 (Collaborative Learning Space),Thursday,12:00,13:00,MCEN90014,False
Engineering E,PAR-Engineering E-G02 (Thermodynamics Lab),Monday,09:00,11:00,MCEN90015,True
Engineering E,PAR-Engineering E-G02 (Thermodynamics Lab),Monday,09:00,11:00,MCEN90015,False
Engineering E,PAR-Engineering E-G02 (Thermodynamics Lab),Monday,11:00,13:00,MCEN90015,False
Engineering E,PAR-Engineering E-G02 (Thermodynamics Lab),Monday,13:00,15:00,MCEN90015,False
Engineering E,PAR-Engineering E-G02 (Thermodynamics Lab),Monday,13:00,15:00,MCEN90015,True
Engineering E,PAR-Engineering E-G02 (Thermodynamics Lab),Monday,15:15,17:15,MCEN90015,False
Engineering E,PAR-Engineering E-G02 (Thermodynamics Lab),Monday,15:15,17:15,MCEN90015,False
Engineering E,PAR-Engineering E-G02 (Thermodynamics Lab),Monday,17:15,19:15,MCEN90015,True
FBE,PAR-FBE-206,Monday,17:15,18:15,MCEN90015,True
Alan Gilbert,PAR-Alan Gilbert-G03,Monday,17:15,18:15,MCEN90015,True
John Medley,PAR-John Medley-WG05,Tuesday,08:00,09:00,MCEN90015,True
Engineering E,PAR-Engineering E-G02 (Thermodynamics Lab),Tuesday,09:00,11:00,MCEN90015,True
Engineering E,PAR-Engineering E-G02 (Thermodynamics Lab),Tuesday,10:00,12:00,MCEN90015,True
Engineering E,PAR-Engineering E-G02 (Thermodynamics Lab),Tuesday,12:00,14:00,MCEN90015,False
Engineering E,PAR-Engineering E-G02 (Thermodynamics Lab),Tuesday,15:15,17:15,MCEN90015,True
Engineering E,PAR-Engineering E-G02 (Thermodynamics Lab),Tuesday,15:15,17:15,MCEN90015,False
John Medley,PAR-John Medley-WG03,Wednesday,08:00,09:00,MCEN90015,False
Engineering E,PAR-Engineering E-G02 (Thermodynamics Lab),Wednesday,09:00,11:00,MCEN90015,False
Engineering E,PAR-Engineering E-G02 (Thermodynamics Lab),Wednesday,11:00,13:00,MCEN90015,False
Engineering E,PAR-Engineering E-G02 (Thermodynamics Lab),Wednesday,13:15,15:15,MCEN90015,True
Engineering E,PAR-Engineering E-G02 (Thermodynamics Lab),Wednesday,15:15,17:15,MCEN90015,True
John Medley,PAR-John Medley-WG05,Thursday,08:00,09:00,MCEN90015,True
Engineering E,PAR-Engineering E-G02 (Thermodynamics Lab),Thursday,09:00,11:00,MCEN90015,True
FBE,PAR-FBE-206,Thursday,10:00,11:00,MCEN90015,True
John Medley,PAR-John Medley-WG05,Thursday,11:00,12:00,MCEN90015,False
Engineering E,PAR-Engineering E-G02 (Thermodynamics Lab),Thursday,11:00,13:00,MCEN90015,True
Engineering E,PAR-Engineering E-G02 (Thermodynamics Lab),Thursday,11:00,13:00,MCEN90015,False
Engineering E,PAR-Engineering E-G02 (Thermodynamics Lab),Thursday,13:15,15:15,MCEN90015,True
Engineering E,PAR-Engineering E-G02 (Thermodynamics Lab),Thursday,13:15,15:15,MCEN90015,True
Engineering E,PAR-Engineering E-G02 (Thermodynamics Lab),Thursday,15:15,17:15,MCEN90015,False
Engineering E,PAR-Engineering E-G02 (Thermodynamics Lab),Thursday,15:15,17:15,MCEN90015,False
Alan Gilbert,PAR-Alan Gilbert-124,Friday,14:15,15:15,MCEN90015,True
Old Engineering,PAR-Old Engineering-EDS5,Monday,13:00,15:00,MCEN90017,False
Alan Gilbert,PAR-Alan Gilbert-123,Wednesday,16:15,17:15,MCEN90017,False
John Medley,PAR-John Medley-WG05,Thursday,09:00,10:00,MCEN90017,True
Old Engineering,PAR-Old Engineering-EDS5,Friday,12:00,14:00,MCEN90017,False
Old Engineering,PAR-Old Engineering-EDS5,Friday,14:00,16:00,MCEN90017,False
207,PAR-207-221 Bouverie St-B131 (Collaborative Learning Space),Thursday,13:00,14:00,MCEN90018,True
207,PAR-207-221 Bouverie St-B131 (Collaborative Learning Space),Friday,11:00,12:00,MCEN90018,True
Alice Hoy,PAR-Alice Hoy-333,Friday,14:15,15:15,MCEN90018,False
Old Metallurgy,PAR-Old Metallurgy-210 (Masters EDS Room 10),Wednesday,12:00,14:00,MCEN90028,True
Old Metallurgy,PAR-Old Metallurgy-209 (Masters EDS Room 9),Wednesday,12:00,14:00,MCEN90028,True
Old Metallurgy,PAR-Old Metallurgy-209 (Masters EDS Room 9),Thursday,15:00,17:00,MCEN90028,False
Alan Gilbert,PAR-Alan Gilbert-103,Monday,09:00,10:00,MCEN90038,False
Old Engineering,PAR-Old Engineering-EDS5,Monday,09:00,10:00,MCEN90038,True
Old Engineering,PAR-Old Engineering-EDS5,Monday,12:00,13:00,MCEN90038,False
Old Engineering,PAR-Old Engineering-EDS5,Tuesday,09:00,10:00,MCEN90038,False
Alan Gilbert,PAR-Alan Gilbert-123,Tuesday,15:15,16:15,MCEN90038,False
Old Engineering,PAR-Old Engineering-EDS5,Tuesday,18:15,19:15,MCEN90038,False
Engineering E,PAR-Engineering E-311 (Mech Eng Seminar Room),Wednesday,11:15,12:15,MCEN90038,False
Old Arts,PAR-Old Arts-204,Wednesday,14:45,15:45,MCEN90038,False
Engineering B,PAR-Engineering B-313,Wednesday,16:15,17:15,MCEN90038,False
Old Engineering,PAR-Old Engineering-EDS5,Thursday,09:00,10:00,MCEN90038,False
Alan Gilbert,PAR-Alan Gilbert-123,Thursday,09:00,10:00,MCEN90038,False
Engineering B,PAR-Engineering B-313,Thursday,10:00,11:00,MCEN90038,True
Old Engineering,PAR-Old Engineering-EDS5,Thursday,18:15,19:15,MCEN90038,False
Old Engineering,PAR-Old Engineering-EDS5,Friday,11:00,12:00,MCEN90038,True
Old Arts,PAR-Old Arts-254,Friday,13:00,14:00,MCEN90038,False
Old Engineering,PAR-Old Engineering-EDS3,Tuesday,11:00,13:00,MCEN90048,False
Old Engineering,PAR-Old Engineering-EDS3,Thursday,14:15,16:15,MCEN90048,True
David Caro,PAR-David Caro-Podium 206,Wednesday,16:15,17:15,MECM10003,True
Alan Gilbert,PAR-Alan Gilbert-101,Wednesday,16:15,17:15,MECM10003,True
John Medley,PAR-John Medley-EG61,Wednesday,17:15,18:15,MECM10003,False
100 Leicester Street,PAR-100 Leicester Street-107,Wednesday,17:15,18:15,MECM10003,False
John Medley,PAR-John Medley-WG03,Thursday,09:00,10:00,MECM10003,False
100 Leicester Street,PAR-100 Leicester Street-109,Thursday,09:00,10:00,MECM10003,True
Redmond Barry,PAR-Redmond Barry-1006,Thursday,10:00,11:00,MECM10003,True
Redmond Barry,PAR-Redmond Barry-1006,Thursday,11:00,12:00,MECM10003,False
Alice Hoy,PAR-Alice Hoy-223,Thursday,11:00,12:00,MECM10003,True
Arts West North Wing,PAR-Arts West North Wing-256,Thursday,12:15,13:15,MECM10003,False
Babel,PAR-Babel-320,Thursday,13:15,14:15,MECM10003,True
780 Elizabeth St,PAR-780 Elizabeth St-110,Thursday,13:15,14:15,MECM10003,True
Alice Hoy,PAR-Alice Hoy-332,Thursday,14:15,15:15,MECM10003,False
Alice Hoy,PAR-Alice Hoy-108,Thursday,14:15,15:15,MECM10003,True
Babel,PAR-Babel-104 (The Green Room),Thursday,15:15,16:15,MECM10003,False
David Caro,PAR-David Caro-Podium 207,Thursday,16:15,17:15,MECM10003,True
Babel,PAR-Babel-119,Thursday,16:15,17:15,MECM10003,True
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-115,Thursday,17:15,18:15,MECM10003,False
Kwong Lee Dow,PAR-Kwong Lee Dow-420,Thursday,17:15,18:15,MECM10003,True
Redmond Barry,PAR-Redmond Barry-1120 (Oscar Oeser Room),Thursday,17:15,18:15,MECM10003,False
Kwong Lee Dow,PAR-Kwong Lee Dow-213,Friday,09:00,10:00,MECM10003,False
100 Leicester Street,PAR-100 Leicester Street-108,Friday,09:00,10:00,MECM10003,False
Old Arts,PAR-Old Arts-209 (Room 2),Friday,10:00,11:00,MECM10003,False
David Caro,PAR-David Caro-Podium 209,Friday,10:00,11:00,MECM10003,True
David Caro,PAR-David Caro-Podium 208,Friday,11:00,12:00,MECM10003,False
Arts West North Wing,PAR-Arts West North Wing-555,Friday,11:00,12:00,MECM10003,False
Alan Gilbert,PAR-Alan Gilbert-G03,Friday,12:00,13:00,MECM10003,True
Kwong Lee Dow,PAR-Kwong Lee Dow-416,Friday,13:15,14:15,MECM10003,False
100 Leicester Street,PAR-100 Leicester Street-108,Friday,13:15,14:15,MECM10003,True
Redmond Barry,PAR-Redmond Barry-615,Friday,14:15,15:15,MECM10003,True
McCoy,PAR-McCoy-218 (Gregory Room),Friday,14:15,15:15,MECM10003,False
Babel,PAR-Babel-320,Friday,15:15,16:15,MECM10003,False
Alice Hoy,PAR-Alice Hoy-225,Friday,15:15,16:15,MECM10003,True
Redmond Barry,PAR-Redmond Barry-822,Friday,16:15,17:15,MECM10003,False
Redmond Barry,PAR-Redmond Barry-616,Friday,16:15,17:15,MECM10003,False
Arts West North Wing,PAR-Arts West North Wing-461,Monday,17:15,18:45,MECM20006,False
Arts West North Wing,PAR-Arts West North Wing-361,Monday,17:15,18:45,MECM20006,True
Alan Gilbert,PAR-Alan Gilbert-G03,Tuesday,14:15,15:45,MECM20006,True
200 Berkeley St,PAR-200 Berkeley St-G79 (Seminar Room 1),Tuesday,15:45,17:15,MECM20006,True
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-113,Tuesday,17:15,18:45,MECM20006,False
FBE,PAR-FBE-206,Wednesday,09:00,10:30,MECM20006,True
Arts West North Wing,PAR-Arts West North Wing-456,Wednesday,10:30,12:00,MECM20006,False
Arts West North Wing,PAR-Arts West North Wing-453,Wednesday,12:00,13:30,MECM20006,True
200 Berkeley St,PAR-200 Berkeley St-G79 (Seminar Room 1),Wednesday,16:15,17:45,MECM20006,True
John Medley,PAR-John Medley-WG03,Thursday,17:15,18:45,MECM20006,True
Arts West North Wing,PAR-Arts West North Wing-256,Friday,15:45,17:15,MECM20006,True
Arts West North Wing,PAR-Arts West North Wing-356,Thursday,12:00,13:00,MECM20010,False
Alan Gilbert,PAR-Alan Gilbert-101,Thursday,13:15,14:15,MECM20010,False
Peter Hall,PAR-Peter Hall-213,Thursday,14:15,15:15,MECM20010,True
100 Leicester Street,PAR-100 Leicester Street-106,Thursday,15:15,16:15,MECM20010,False
Alan Gilbert,PAR-Alan Gilbert-G01,Thursday,16:15,17:15,MECM20010,True
Redmond Barry,PAR-Redmond Barry-719,Thursday,17:15,18:15,MECM20010,False
McCoy,PAR-McCoy-218 (Gregory Room),Friday,09:00,10:00,MECM20010,True
Alan Gilbert,PAR-Alan Gilbert-G20,Friday,11:00,12:00,MECM20010,True
Alan Gilbert,PAR-Alan Gilbert-101,Friday,12:00,13:00,MECM20010,False
Alan Gilbert,PAR-Alan Gilbert-G20,Friday,13:15,14:15,MECM20010,True
Alan Gilbert,PAR-Alan Gilbert-124,Friday,15:15,16:15,MECM20010,True
Alan Gilbert,PAR-Alan Gilbert-124,Friday,16:15,17:15,MECM20010,True
Arts West North Wing,PAR-Arts West North Wing-456,Monday,13:30,15:00,MECM20013,False
Arts West North Wing,PAR-Arts West North Wing-456,Monday,16:45,18:15,MECM20013,True
Old Quad,PAR-Old Quad-G18 (Cussonia Court Room 2),Tuesday,09:00,10:30,MECM20013,False
Arts West North Wing,PAR-Arts West North Wing-253,Tuesday,09:00,10:30,MECM20013,False
Arts West North Wing,PAR-Arts West North Wing-453,Tuesday,14:15,15:45,MECM20013,False
Arts West North Wing,PAR-Arts West North Wing-256,Tuesday,14:15,15:45,MECM20013,True
Arts West North Wing,PAR-Arts West North Wing-456,Wednesday,09:00,10:30,MECM20013,True
John Medley,PAR-John Medley-EG63,Wednesday,10:30,12:00,MECM20013,True
Old Arts,PAR-Old Arts-204,Thursday,10:00,11:30,MECM20013,False
Arts West North Wing,PAR-Arts West North Wing-361,Thursday,16:15,17:45,MECM20013,False
Arts West North Wing,PAR-Arts West North Wing-261,Thursday,17:45,19:15,MECM20013,True
John Medley,PAR-John Medley-WG03,Friday,09:00,10:30,MECM20013,True
John Medley,PAR-John Medley-WG03,Friday,12:00,13:30,MECM20013,False
Arts West North Wing,PAR-Arts West North Wing-155,Friday,16:15,17:45,MECM20013,False
Alan Gilbert,PAR-Alan Gilbert-G03,Monday,13:00,14:30,MECM30015,True
Old Arts,PAR-Old Arts-156,Tuesday,17:15,18:45,MECM30015,True
Alice Hoy,PAR-Alice Hoy-242,Wednesday,12:00,13:30,MECM30015,False
John Medley,PAR-John Medley-EG61,Thursday,09:00,10:30,MECM30016,False
John Medley,PAR-John Medley-EG61,Thursday,10:30,12:00,MECM30016,False
John Medley,PAR-John Medley-EG61,Thursday,13:00,14:30,MECM30016,True
John Medley,PAR-John Medley-EG61,Thursday,14:30,16:00,MECM30016,False
John Medley,PAR-John Medley-EG61,Friday,09:00,10:30,MECM30016,True
John Medley,PAR-John Medley-EG61,Friday,10:30,12:00,MECM30016,True
John Medley,PAR-John Medley-EG61,Friday,13:00,14:30,MECM30016,True
John Medley,PAR-John Medley-EG61,Friday,14:30,16:00,MECM30016,False
Alice Hoy,PAR-Alice Hoy-225,Monday,11:00,12:00,MECM30018,False
Old Arts,PAR-Old Arts-205,Monday,12:00,13:00,MECM30018,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-G03,Monday,17:15,18:15,MECM30018,False
Elisabeth Murdoch,PAR-Elisabeth Murdoch-G04,Tuesday,09:00,10:00,MECM30018,False
